time,latitud,longitud,QFF_Valor,CodigoNacional,nombreEstacion
1952-03-03 23:00:00,-33.445,-70.68278,951.8,330020.0,"Quinta Normal, Santiago"
1952-03-04 12:00:00,-33.445,-70.68278,952.7,330020.0,"Quinta Normal, Santiago"
1952-03-04 18:00:00,-33.445,-70.68278,951.5,330020.0,"Quinta Normal, Santiago"
1952-03-04 23:00:00,-33.445,-70.68278,952.6,330020.0,"Quinta Normal, Santiago"
1952-03-05 12:00:00,-33.445,-70.68278,955.3,330020.0,"Quinta Normal, Santiago"
1952-03-05 18:00:00,-33.445,-70.68278,955.3,330020.0,"Quinta Normal, Santiago"
1952-03-05 23:00:00,-33.445,-70.68278,954.8,330020.0,"Quinta Normal, Santiago"
1952-03-06 12:00:00,-33.445,-70.68278,954.4,330020.0,"Quinta Normal, Santiago"
1952-03-06 18:00:00,-33.445,-70.68278,952.9,330020.0,"Quinta Normal, Santiago"
1952-03-06 23:00:00,-33.445,-70.68278,952.2,330020.0,"Quinta Normal, Santiago"
1952-03-07 12:00:00,-33.445,-70.68278,952.7,330020.0,"Quinta Normal, Santiago"
1952-03-07 18:00:00,-33.445,-70.68278,952.6,330020.0,"Quinta Normal, Santiago"
1952-03-07 23:00:00,-33.445,-70.68278,951.7,330020.0,"Quinta Normal, Santiago"
1952-03-08 12:00:00,-33.445,-70.68278,953.7,330020.0,"Quinta Normal, Santiago"
1952-03-08 18:00:00,-33.445,-70.68278,953.0,330020.0,"Quinta Normal, Santiago"
1952-03-08 23:00:00,-33.445,-70.68278,953.8,330020.0,"Quinta Normal, Santiago"
1952-03-09 12:00:00,-33.445,-70.68278,955.9,330020.0,"Quinta Normal, Santiago"
1952-03-09 18:00:00,-33.445,-70.68278,953.8,330020.0,"Quinta Normal, Santiago"
1952-03-09 23:00:00,-33.445,-70.68278,953.8,330020.0,"Quinta Normal, Santiago"
1952-03-10 12:00:00,-33.445,-70.68278,953.1,330020.0,"Quinta Normal, Santiago"
1952-03-10 18:00:00,-33.445,-70.68278,951.9,330020.0,"Quinta Normal, Santiago"
1952-03-10 23:00:00,-33.445,-70.68278,952.8,330020.0,"Quinta Normal, Santiago"
1952-03-11 12:00:00,-33.445,-70.68278,954.6,330020.0,"Quinta Normal, Santiago"
1952-03-11 18:00:00,-33.445,-70.68278,954.0,330020.0,"Quinta Normal, Santiago"
1952-03-11 23:00:00,-33.445,-70.68278,953.6,330020.0,"Quinta Normal, Santiago"
1952-03-12 12:00:00,-33.445,-70.68278,955.9,330020.0,"Quinta Normal, Santiago"
1952-03-12 18:00:00,-33.445,-70.68278,954.9,330020.0,"Quinta Normal, Santiago"
1952-03-12 23:00:00,-33.445,-70.68278,952.7,330020.0,"Quinta Normal, Santiago"
1952-03-13 12:00:00,-33.445,-70.68278,952.2,330020.0,"Quinta Normal, Santiago"
1952-03-13 18:00:00,-33.445,-70.68278,950.7,330020.0,"Quinta Normal, Santiago"
1952-03-13 23:00:00,-33.445,-70.68278,951.7,330020.0,"Quinta Normal, Santiago"
1952-03-14 12:00:00,-33.445,-70.68278,951.1,330020.0,"Quinta Normal, Santiago"
1952-03-14 18:00:00,-33.445,-70.68278,951.3,330020.0,"Quinta Normal, Santiago"
1952-03-14 23:00:00,-33.445,-70.68278,952.6,330020.0,"Quinta Normal, Santiago"
1952-03-15 12:00:00,-33.445,-70.68278,955.1,330020.0,"Quinta Normal, Santiago"
1952-03-15 18:00:00,-33.445,-70.68278,955.5,330020.0,"Quinta Normal, Santiago"
1952-03-15 23:00:00,-33.445,-70.68278,954.5,330020.0,"Quinta Normal, Santiago"
1952-03-16 12:00:00,-33.445,-70.68278,955.9,330020.0,"Quinta Normal, Santiago"
1952-03-16 18:00:00,-33.445,-70.68278,953.3,330020.0,"Quinta Normal, Santiago"
1952-03-16 23:00:00,-33.445,-70.68278,952.9,330020.0,"Quinta Normal, Santiago"
1952-03-17 12:00:00,-33.445,-70.68278,954.2,330020.0,"Quinta Normal, Santiago"
1952-03-17 18:00:00,-33.445,-70.68278,954.8,330020.0,"Quinta Normal, Santiago"
1952-03-17 23:00:00,-33.445,-70.68278,959.8,330020.0,"Quinta Normal, Santiago"
1952-03-18 12:00:00,-33.445,-70.68278,956.3,330020.0,"Quinta Normal, Santiago"
1952-03-18 18:00:00,-33.445,-70.68278,955.8,330020.0,"Quinta Normal, Santiago"
1952-03-18 23:00:00,-33.445,-70.68278,955.3,330020.0,"Quinta Normal, Santiago"
1952-03-19 12:00:00,-33.445,-70.68278,954.8,330020.0,"Quinta Normal, Santiago"
1952-03-19 18:00:00,-33.445,-70.68278,953.5,330020.0,"Quinta Normal, Santiago"
1952-03-19 23:00:00,-33.445,-70.68278,952.8,330020.0,"Quinta Normal, Santiago"
1952-03-20 12:00:00,-33.445,-70.68278,954.5,330020.0,"Quinta Normal, Santiago"
1952-03-20 18:00:00,-33.445,-70.68278,953.5,330020.0,"Quinta Normal, Santiago"
1952-03-20 23:00:00,-33.445,-70.68278,953.2,330020.0,"Quinta Normal, Santiago"
1952-03-21 12:00:00,-33.445,-70.68278,954.2,330020.0,"Quinta Normal, Santiago"
1952-03-21 18:00:00,-33.445,-70.68278,953.0,330020.0,"Quinta Normal, Santiago"
1952-03-21 23:00:00,-33.445,-70.68278,952.1,330020.0,"Quinta Normal, Santiago"
1952-03-22 12:00:00,-33.445,-70.68278,951.1,330020.0,"Quinta Normal, Santiago"
