time,latitud,longitud,Ts_Valor,CodigoNacional,nombreEstacion
1957-02-06 18:00:00,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-06 21:00:00,-18.35555,-70.34028,31.3,180005.0,"Chacalluta, Arica Ap."
1957-02-07 06:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
1957-02-07 09:00:00,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
1957-02-07 12:00:00,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1957-02-07 15:00:00,-18.35555,-70.34028,26.5,180005.0,"Chacalluta, Arica Ap."
1957-02-07 18:00:00,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-07 21:00:00,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-08 06:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1957-02-08 09:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
1957-02-08 12:00:00,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
1957-02-08 15:00:00,-18.35555,-70.34028,28.8,180005.0,"Chacalluta, Arica Ap."
1957-02-08 18:00:00,-18.35555,-70.34028,29.8,180005.0,"Chacalluta, Arica Ap."
1957-02-08 21:00:00,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1957-02-09 06:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
1957-02-09 09:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
1957-02-09 12:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
1957-02-09 15:00:00,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
1957-02-09 18:00:00,-18.35555,-70.34028,28.8,180005.0,"Chacalluta, Arica Ap."
1957-02-09 21:00:00,-18.35555,-70.34028,29.4,180005.0,"Chacalluta, Arica Ap."
1957-02-10 06:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1957-02-10 09:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1957-02-10 12:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
1957-02-10 15:00:00,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
1957-02-10 18:00:00,-18.35555,-70.34028,28.7,180005.0,"Chacalluta, Arica Ap."
1957-02-10 21:00:00,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
1957-02-11 06:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1957-02-11 09:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
1957-02-11 12:00:00,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
1957-02-11 15:00:00,-18.35555,-70.34028,28.2,180005.0,"Chacalluta, Arica Ap."
1957-02-11 18:00:00,-18.35555,-70.34028,30.1,180005.0,"Chacalluta, Arica Ap."
1957-02-11 21:00:00,-18.35555,-70.34028,28.8,180005.0,"Chacalluta, Arica Ap."
1957-02-12 03:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1957-02-12 06:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1957-02-12 09:00:00,-18.35555,-70.34028,20.1,180005.0,"Chacalluta, Arica Ap."
1957-02-12 12:00:00,-18.35555,-70.34028,20.5,180005.0,"Chacalluta, Arica Ap."
1957-02-12 15:00:00,-18.35555,-70.34028,27.8,180005.0,"Chacalluta, Arica Ap."
1957-02-12 18:00:00,-18.35555,-70.34028,29.2,180005.0,"Chacalluta, Arica Ap."
1957-02-12 21:00:00,-18.35555,-70.34028,28.8,180005.0,"Chacalluta, Arica Ap."
1957-02-13 06:00:00,-18.35555,-70.34028,20.1,180005.0,"Chacalluta, Arica Ap."
1957-02-13 09:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1957-02-13 12:00:00,-18.35555,-70.34028,22.2,180005.0,"Chacalluta, Arica Ap."
1957-02-13 15:00:00,-18.35555,-70.34028,28.7,180005.0,"Chacalluta, Arica Ap."
1957-02-13 18:00:00,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-02-13 21:00:00,-18.35555,-70.34028,31.2,180005.0,"Chacalluta, Arica Ap."
1957-02-14 06:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1957-02-14 09:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1957-02-14 12:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1957-02-14 15:00:00,-18.35555,-70.34028,27.0,180005.0,"Chacalluta, Arica Ap."
1957-02-14 18:00:00,-18.35555,-70.34028,29.0,180005.0,"Chacalluta, Arica Ap."
1957-02-14 21:00:00,-18.35555,-70.34028,29.2,180005.0,"Chacalluta, Arica Ap."
1957-02-15 06:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1957-02-15 09:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
